id,birth.place.cityNow.sameas.wikidata,birth.place.cityNow.sameas.wikipedia,birth.place.countryNow.sameas.wikidata,death.place.cityNow.sameas.wikidata,death.place.cityNow.sameas.wikipedia,death.place.countryNow.sameas.wikidata,founded.place.cityNow.sameas.wikidata,founded.place.cityNow.sameas.wikipedia,founded.place.countryNow.sameas.wikidata
681,https://www.wikidata.org/wiki/Q549761,https://www.wikipedia.org/wiki/Warwick,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q2229700,https://www.wikipedia.org/wiki/Blockley,https://www.wikidata.org/wiki/Q145,NA,NA,NA
507,https://www.wikidata.org/wiki/Q2888929,"https://www.wikipedia.org/wiki/Livingston_Manor,_New_York",https://www.wikidata.org/wiki/Q30,NA,NA,https://www.wikidata.org/wiki/Q30,NA,NA,NA
427,https://www.wikidata.org/wiki/Q7685713,https://www.wikipedia.org/wiki/Tardebigge,https://www.wikidata.org/wiki/Q145,NA,NA,https://www.wikidata.org/wiki/Q145,NA,NA,NA
634,https://www.wikidata.org/wiki/Q488125,"https://www.wikipedia.org/wiki/Salinas,_California",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
574,https://www.wikidata.org/wiki/Q2807,https://www.wikipedia.org/wiki/Madrid,https://www.wikidata.org/wiki/Q29,https://www.wikidata.org/wiki/Q2807,https://www.wikipedia.org/wiki/Madrid,https://www.wikidata.org/wiki/Q29,NA,NA,NA
563,https://www.wikidata.org/wiki/Q9310,https://www.wikipedia.org/wiki/Dili,https://www.wikidata.org/wiki/Q574,NA,NA,NA,NA,NA,NA
675,https://www.wikidata.org/wiki/Q793814,https://www.wikipedia.org/wiki/Azinhaga,https://www.wikidata.org/wiki/Q45,https://www.wikidata.org/wiki/Q182432,https://www.wikipedia.org/wiki/Lanzarote,https://www.wikidata.org/wiki/Q29,NA,NA,NA
664,https://www.wikidata.org/wiki/Q656,https://www.wikipedia.org/wiki/Saint_Petersburg,https://www.wikidata.org/wiki/Q159,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
442,https://www.wikidata.org/wiki/Q3857885,"https://www.wikipedia.org/wiki/Milford,_Massachusetts",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q100,https://www.wikipedia.org/wiki/Boston,https://www.wikidata.org/wiki/Q30,NA,NA,NA
746,https://www.wikidata.org/wiki/Q184116,"https://www.wikipedia.org/wiki/Gary,_Indiana",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
337,https://www.wikidata.org/wiki/Q62,https://www.wikipedia.org/wiki/San_Francisco,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q38022,https://www.wikipedia.org/wiki/St._Louis,https://www.wikidata.org/wiki/Q30,NA,NA,NA
144,https://www.wikidata.org/wiki/Q1345,https://www.wikipedia.org/wiki/Philadelphia,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
433,https://www.wikidata.org/wiki/Q1010203,"https://www.wikipedia.org/wiki/Sumter,_South_Carolina",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
560,https://www.wikidata.org/wiki/Q270,https://www.wikipedia.org/wiki/Warsaw,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,NA,NA,NA
366,https://www.wikidata.org/wiki/Q678437,"https://www.wikipedia.org/wiki/Montclair,_New_Jersey",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
934,https://www.wikidata.org/wiki/Q2841,https://www.wikipedia.org/wiki/Bogot%C3%A1,https://www.wikidata.org/wiki/Q739,NA,NA,NA,NA,NA,NA
627,https://www.wikidata.org/wiki/Q785888,https://www.wikipedia.org/wiki/Moguer,https://www.wikidata.org/wiki/Q29,https://www.wikidata.org/wiki/Q41211,"https://www.wikipedia.org/wiki/San_Juan,_Puerto_Rico",https://www.wikidata.org/wiki/Q1183,NA,NA,NA
862,https://www.wikidata.org/wiki/Q204317,https://www.wikipedia.org/wiki/Echternach,https://www.wikidata.org/wiki/Q32,NA,NA,NA,NA,NA,NA
309,https://www.wikidata.org/wiki/Q462985,https://www.wikipedia.org/wiki/Soignies,https://www.wikidata.org/wiki/Q31,https://www.wikidata.org/wiki/Q239,https://www.wikipedia.org/wiki/City_of_Brussels,https://www.wikidata.org/wiki/Q31,NA,NA,NA
85,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q65,https://www.wikipedia.org/wiki/Los_Angeles,https://www.wikidata.org/wiki/Q30,NA,NA,NA
396,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q327022,"https://www.wikipedia.org/wiki/Rockville,_Maryland",https://www.wikidata.org/wiki/Q30,NA,NA,NA
317,https://www.wikidata.org/wiki/Q178582,https://www.wikipedia.org/wiki/Wels,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,NA,NA,NA
131,https://www.wikidata.org/wiki/Q78,https://www.wikipedia.org/wiki/Basel,https://www.wikidata.org/wiki/Q39,NA,NA,NA,NA,NA,NA
120,https://www.wikidata.org/wiki/Q2167,https://www.wikipedia.org/wiki/Lund,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q54755,https://www.wikipedia.org/wiki/%C3%84ngelholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
913,https://www.wikidata.org/wiki/Q1637471,https://www.wikipedia.org/wiki/Vidisha,https://www.wikidata.org/wiki/Q668,NA,NA,NA,NA,NA,NA
586,https://www.wikidata.org/wiki/Q12333683,https://www.wikipedia.org/wiki/Roholte,https://www.wikidata.org/wiki/Q35,https://www.wikidata.org/wiki/Q8931,https://www.wikipedia.org/wiki/Klotzsche,https://www.wikidata.org/wiki/Q183,NA,NA,NA
321,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
400,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q1726,https://www.wikipedia.org/wiki/Munich,https://www.wikidata.org/wiki/Q183,NA,NA,NA
228,https://www.wikidata.org/wiki/Q622846,https://www.wikipedia.org/wiki/Helsa,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q2899,https://www.wikipedia.org/wiki/M%C3%BClheim,https://www.wikidata.org/wiki/Q183,NA,NA,NA
278,https://www.wikidata.org/wiki/Q2028342,"https://www.wikipedia.org/wiki/Lenoir,_North_Carolina",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q268873,"https://www.wikipedia.org/wiki/Newport_Beach,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
947,https://www.wikidata.org/wiki/Q38234,https://www.wikipedia.org/wiki/Nagasaki,https://www.wikidata.org/wiki/Q17,NA,NA,NA,NA,NA,NA
386,https://www.wikidata.org/wiki/Q1133544,"https://www.wikipedia.org/wiki/Bloomsburg,_Pennsylvania",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q753603,"https://www.wikipedia.org/wiki/Fallston,_Maryland",https://www.wikidata.org/wiki/Q30,NA,NA,NA
257,https://www.wikidata.org/wiki/Q131287,https://www.wikipedia.org/wiki/Nara_Prefecture,https://www.wikidata.org/wiki/Q17,https://www.wikidata.org/wiki/Q34600,https://www.wikipedia.org/wiki/Kyoto,https://www.wikidata.org/wiki/Q17,NA,NA,NA
121,https://www.wikidata.org/wiki/Q49190,"https://www.wikipedia.org/wiki/Waltham,_Massachusetts",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q1001891,"https://www.wikipedia.org/wiki/Saco,_Maine",https://www.wikidata.org/wiki/Q30,NA,NA,NA
682,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q47265,"https://www.wikipedia.org/wiki/Palo_Alto,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
671,https://www.wikidata.org/wiki/Q1018717,"https://www.wikipedia.org/wiki/Uchiko,_Ehime",https://www.wikidata.org/wiki/Q17,NA,NA,NA,NA,NA,NA
725,https://www.wikidata.org/wiki/Q42094,https://www.wikipedia.org/wiki/Mokpo,https://www.wikidata.org/wiki/Q884,NA,NA,NA,NA,NA,NA
943,https://www.wikidata.org/wiki/Q482657,"https://www.wikipedia.org/wiki/Logan,_Utah",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
473,https://www.wikidata.org/wiki/Q25287,https://www.wikipedia.org/wiki/Gothenburg,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
126,https://www.wikidata.org/wiki/Q52903,https://www.wikipedia.org/wiki/%C5%9Aroda_Wielkopolska,https://www.wikidata.org/wiki/Q36,NA,NA,NA,NA,NA,NA
589,https://www.wikidata.org/wiki/Q488395,"https://www.wikipedia.org/wiki/Lom,_Norway",https://www.wikidata.org/wiki/Q20,https://www.wikidata.org/wiki/Q90590,https://www.wikipedia.org/wiki/Grimstad,https://www.wikidata.org/wiki/Q20,NA,NA,NA
749,https://www.wikidata.org/wiki/Q182059,https://www.wikipedia.org/wiki/Kumasi,https://www.wikidata.org/wiki/Q117,https://www.wikidata.org/wiki/Q70,https://www.wikipedia.org/wiki/Bern,https://www.wikidata.org/wiki/Q39,NA,NA,NA
757,https://www.wikidata.org/wiki/Q204266,https://www.wikipedia.org/wiki/Toyama_(city),https://www.wikidata.org/wiki/Q17,NA,NA,NA,NA,NA,NA
378,https://www.wikidata.org/wiki/Q815721,"https://www.wikipedia.org/wiki/Nysa,_Poland",https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q995255,"https://www.wikipedia.org/wiki/Burlington,_Massachusetts",https://www.wikidata.org/wiki/Q30,NA,NA,NA
401,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,NA,NA,NA
850,https://www.wikidata.org/wiki/Q98967,https://www.wikipedia.org/wiki/Nizhny_Tagil,https://www.wikidata.org/wiki/Q159,NA,NA,NA,NA,NA,NA
211,https://www.wikidata.org/wiki/Q104302,https://www.wikipedia.org/wiki/Chorz%C3%B3w,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q365,https://www.wikipedia.org/wiki/Cologne,https://www.wikidata.org/wiki/Q183,NA,NA,NA
758,https://www.wikidata.org/wiki/Q64113,https://www.wikipedia.org/wiki/Aarberg,https://www.wikidata.org/wiki/Q39,NA,NA,NA,NA,NA,NA
236,https://www.wikidata.org/wiki/Q585,https://www.wikipedia.org/wiki/Oslo,https://www.wikidata.org/wiki/Q20,https://www.wikidata.org/wiki/Q427559,"https://www.wikipedia.org/wiki/Coral_Gables,_Florida",https://www.wikidata.org/wiki/Q30,NA,NA,NA
895,https://www.wikidata.org/wiki/Q462184,"https://www.wikipedia.org/wiki/Urbana,_Illinois",https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
21,https://www.wikidata.org/wiki/Q5112,https://www.wikipedia.org/wiki/Adelaide,https://www.wikidata.org/wiki/Q408,https://www.wikidata.org/wiki/Q184775,https://www.wikipedia.org/wiki/Ipswich,https://www.wikidata.org/wiki/Q145,NA,NA,NA
694,https://www.wikidata.org/wiki/Q43199,"https://www.wikipedia.org/wiki/Omaha,_Nebraska",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q5566378,"https://www.wikipedia.org/wiki/Gladwyne,_Pennsylvania",https://www.wikidata.org/wiki/Q30,NA,NA,NA
531,https://www.wikidata.org/wiki/Q36413,https://www.wikipedia.org/wiki/H%C3%A0_Nam_Province,https://www.wikidata.org/wiki/Q881,https://www.wikidata.org/wiki/Q1858,https://www.wikipedia.org/wiki/Hanoi,https://www.wikidata.org/wiki/Q881,NA,NA,NA
545,https://www.wikidata.org/wiki/Q4700601,"https://www.wikipedia.org/wiki/Popowo,_Gmina_T%C5%82uchowo",https://www.wikidata.org/wiki/Q36,NA,NA,NA,NA,NA,NA
735,https://www.wikidata.org/wiki/Q65,https://www.wikipedia.org/wiki/Los_Angeles,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
97,https://www.wikidata.org/wiki/Q35765,https://www.wikipedia.org/wiki/Osaka,https://www.wikidata.org/wiki/Q17,NA,NA,NA,NA,NA,NA
484,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q205537,https://www.wikipedia.org/wiki/%C3%89pernay,https://www.wikidata.org/wiki/Q142,NA,NA,NA
512,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
132,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q818311,"https://www.wikipedia.org/wiki/Rexburg,_Idaho",https://www.wikidata.org/wiki/Q30,NA,NA,NA
95,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
820,https://www.wikidata.org/wiki/Q649,https://www.wikipedia.org/wiki/Moscow,https://www.wikidata.org/wiki/Q159,https://www.wikidata.org/wiki/Q36091,https://www.wikipedia.org/wiki/Minneapolis,https://www.wikidata.org/wiki/Q30,NA,NA,NA
686,https://www.wikidata.org/wiki/Q656,https://www.wikipedia.org/wiki/Saint_Petersburg,https://www.wikidata.org/wiki/Q159,https://www.wikidata.org/wiki/Q649,https://www.wikipedia.org/wiki/Moscow,https://www.wikidata.org/wiki/Q159,NA,NA,NA
200,https://www.wikidata.org/wiki/Q5867,https://www.wikipedia.org/wiki/Vukovar,https://www.wikidata.org/wiki/Q224,https://www.wikidata.org/wiki/Q72,https://www.wikipedia.org/wiki/Z%C3%BCrich,https://www.wikidata.org/wiki/Q39,NA,NA,NA
516,https://www.wikidata.org/wiki/Q172,https://www.wikipedia.org/wiki/Toronto,https://www.wikidata.org/wiki/Q16,https://www.wikidata.org/wiki/Q1930,https://www.wikipedia.org/wiki/Ottawa,https://www.wikidata.org/wiki/Q16,NA,NA,NA
77,https://www.wikidata.org/wiki/Q9248,https://www.wikipedia.org/wiki/Baku,https://www.wikidata.org/wiki/Q227,https://www.wikidata.org/wiki/Q649,https://www.wikipedia.org/wiki/Moscow,https://www.wikidata.org/wiki/Q159,NA,NA,NA
870,https://www.wikidata.org/wiki/Q3748,https://www.wikipedia.org/wiki/Monrovia,https://www.wikidata.org/wiki/Q1014,NA,NA,NA,NA,NA,NA
775,https://www.wikidata.org/wiki/Q5083,https://www.wikipedia.org/wiki/Seattle,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
217,https://www.wikidata.org/wiki/Q6106,"https://www.wikipedia.org/wiki/Portland,_Oregon",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q859413,https://www.wikipedia.org/wiki/Big_Sur,https://www.wikidata.org/wiki/Q30,NA,NA,NA
855,https://www.wikidata.org/wiki/Q92161,https://www.wikipedia.org/wiki/Changchun,https://www.wikidata.org/wiki/Q148,https://www.wikidata.org/wiki/Q11720,https://www.wikipedia.org/wiki/Shenyang,https://www.wikidata.org/wiki/Q148,NA,NA,NA
883,https://www.wikidata.org/wiki/Q49111,"https://www.wikipedia.org/wiki/Cambridge,_Massachusetts",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q18575,"https://www.wikipedia.org/wiki/Tucson,_Arizona",https://www.wikidata.org/wiki/Q30,NA,NA,NA
510,https://www.wikidata.org/wiki/Q205448,https://www.wikipedia.org/wiki/Kilmaurs,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q1011820,https://www.wikipedia.org/wiki/Edzell,https://www.wikidata.org/wiki/Q145,NA,NA,NA
221,https://www.wikidata.org/wiki/Q4093,https://www.wikipedia.org/wiki/Glasgow,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
36,https://www.wikidata.org/wiki/Q183557,https://www.wikipedia.org/wiki/Dieppe,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
459,https://www.wikidata.org/wiki/Q18419,https://www.wikipedia.org/wiki/Brooklyn,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
92,https://www.wikidata.org/wiki/Q456,https://www.wikipedia.org/wiki/Lyon,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q6393,https://www.wikipedia.org/wiki/Brive-la-Gaillarde,https://www.wikidata.org/wiki/Q142,NA,NA,NA
472,https://www.wikidata.org/wiki/Q190827,https://www.wikipedia.org/wiki/Autun,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q256175,https://www.wikipedia.org/wiki/Barbizon,https://www.wikidata.org/wiki/Q142,NA,NA,NA
993,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
825,https://www.wikidata.org/wiki/Q1080911,https://www.wikipedia.org/wiki/Chabris,https://www.wikidata.org/wiki/Q142,NA,NA,NA,NA,NA,NA
493,https://www.wikidata.org/wiki/Q24879,https://www.wikipedia.org/wiki/Bremen,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q71,https://www.wikipedia.org/wiki/Geneva,https://www.wikidata.org/wiki/Q39,NA,NA,NA
607,https://www.wikidata.org/wiki/Q13678,https://www.wikipedia.org/wiki/Agrigento,https://www.wikidata.org/wiki/Q38,https://www.wikidata.org/wiki/Q220,https://www.wikipedia.org/wiki/Rome,https://www.wikidata.org/wiki/Q38,NA,NA,NA
89,https://www.wikidata.org/wiki/Q62,https://www.wikipedia.org/wiki/San_Francisco,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q484678,"https://www.wikipedia.org/wiki/Berkeley,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
239,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q1486,https://www.wikipedia.org/wiki/Buenos_Aires,https://www.wikidata.org/wiki/Q414,NA,NA,NA
536,https://www.wikidata.org/wiki/Q10686,https://www.wikipedia.org/wiki/Belfast,NA,NA,NA,NA,NA,NA,NA
827,https://www.wikidata.org/wiki/Q11751,https://www.wikipedia.org/wiki/Nagoya,https://www.wikidata.org/wiki/Q17,NA,NA,NA,NA,NA,NA
914,https://www.wikidata.org/wiki/Q31356,https://www.wikipedia.org/wiki/Mingora,https://www.wikidata.org/wiki/Q843,NA,NA,NA,NA,NA,NA
233,https://www.wikidata.org/wiki/Q2103,https://www.wikipedia.org/wiki/Bochum,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q3033,https://www.wikipedia.org/wiki/G%C3%B6ttingen,https://www.wikidata.org/wiki/Q183,NA,NA,NA
29,https://www.wikidata.org/wiki/Q25732,https://www.wikipedia.org/wiki/%C3%96rebro,https://www.wikidata.org/wiki/Q34,https://www.wikidata.org/wiki/Q1754,https://www.wikipedia.org/wiki/Stockholm,https://www.wikidata.org/wiki/Q34,NA,NA,NA
79,https://www.wikidata.org/wiki/Q588,https://www.wikipedia.org/wiki/Katowice,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q16552,https://www.wikipedia.org/wiki/San_Diego,https://www.wikidata.org/wiki/Q30,NA,NA,NA
6,https://www.wikidata.org/wiki/Q270,https://www.wikipedia.org/wiki/Warsaw,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q845855,https://www.wikipedia.org/wiki/Sallanches,https://www.wikidata.org/wiki/Q142,NA,NA,NA
282,https://www.wikidata.org/wiki/Q1489,https://www.wikipedia.org/wiki/Mexico_City,https://www.wikidata.org/wiki/Q96,https://www.wikidata.org/wiki/Q1489,https://www.wikipedia.org/wiki/Mexico_City,https://www.wikidata.org/wiki/Q96,NA,NA,NA
811,https://www.wikidata.org/wiki/Q2028,https://www.wikipedia.org/wiki/Verona,https://www.wikidata.org/wiki/Q38,NA,NA,NA,NA,NA,NA
854,https://www.wikidata.org/wiki/Q159273,https://www.wikipedia.org/wiki/Arequipa,https://www.wikidata.org/wiki/Q419,NA,NA,NA,NA,NA,NA
390,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA
830,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
889,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,NA,NA,NA,NA,NA,NA
147,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q47265,"https://www.wikipedia.org/wiki/Palo_Alto,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
524,https://www.wikidata.org/wiki/Q23556,https://www.wikipedia.org/wiki/Atlanta,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q16563,"https://www.wikipedia.org/wiki/Memphis,_Tennessee",https://www.wikidata.org/wiki/Q30,NA,NA,NA
451,https://www.wikidata.org/wiki/Q5092,https://www.wikipedia.org/wiki/Baltimore,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q671812,"https://www.wikipedia.org/wiki/Chapel_Hill,_North_Carolina",https://www.wikidata.org/wiki/Q30,NA,NA,NA
100,https://www.wikidata.org/wiki/Q131491,https://www.wikipedia.org/wiki/Brighton,https://www.wikidata.org/wiki/Q145,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
159,https://www.wikidata.org/wiki/Q745038,https://www.wikipedia.org/wiki/Waalwijk,https://www.wikidata.org/wiki/Q55,https://www.wikidata.org/wiki/Q1075656,https://www.wikipedia.org/wiki/Bilthoven,https://www.wikidata.org/wiki/Q55,NA,NA,NA
833,https://www.wikidata.org/wiki/Q14657,https://www.wikipedia.org/wiki/Vyborg,https://www.wikidata.org/wiki/Q33,NA,NA,NA,NA,NA,NA
754,https://www.wikidata.org/wiki/Q336431,https://www.wikipedia.org/wiki/Toyohashi,https://www.wikidata.org/wiki/Q17,https://www.wikidata.org/wiki/Q1490,https://www.wikipedia.org/wiki/Tokyo,https://www.wikidata.org/wiki/Q17,NA,NA,NA
702,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,https://www.wikidata.org/wiki/Q90,https://www.wikipedia.org/wiki/Paris,https://www.wikidata.org/wiki/Q142,NA,NA,NA
581,https://www.wikidata.org/wiki/Q1296,https://www.wikipedia.org/wiki/Ghent,https://www.wikidata.org/wiki/Q31,https://www.wikidata.org/wiki/Q33959,https://www.wikipedia.org/wiki/Nice,https://www.wikidata.org/wiki/Q142,NA,NA,NA
374,https://www.wikidata.org/wiki/Q7227799,https://www.wikipedia.org/wiki/Pongaroa,https://www.wikidata.org/wiki/Q664,https://www.wikidata.org/wiki/Q84,https://www.wikipedia.org/wiki/London,https://www.wikidata.org/wiki/Q145,NA,NA,NA
61,https://www.wikidata.org/wiki/Q1799,https://www.wikipedia.org/wiki/Wroc%C5%82aw,https://www.wikidata.org/wiki/Q36,https://www.wikidata.org/wiki/Q3033,https://www.wikipedia.org/wiki/G%C3%B6ttingen,https://www.wikidata.org/wiki/Q183,NA,NA,NA
391,https://www.wikidata.org/wiki/Q64,https://www.wikipedia.org/wiki/Berlin,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q485176,"https://www.wikipedia.org/wiki/Pasadena,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
226,https://www.wikidata.org/wiki/Q1741,https://www.wikipedia.org/wiki/Vienna,https://www.wikidata.org/wiki/Q40,https://www.wikidata.org/wiki/Q350,https://www.wikipedia.org/wiki/Cambridge,https://www.wikidata.org/wiki/Q145,NA,NA,NA
23,https://www.wikidata.org/wiki/Q1707,https://www.wikipedia.org/wiki/Kiel,https://www.wikidata.org/wiki/Q183,https://www.wikidata.org/wiki/Q3033,https://www.wikipedia.org/wiki/G%C3%B6ttingen,https://www.wikidata.org/wiki/Q183,NA,NA,NA
352,https://www.wikidata.org/wiki/Q3926,https://www.wikipedia.org/wiki/Pretoria,https://www.wikidata.org/wiki/Q258,https://www.wikidata.org/wiki/Q49145,"https://www.wikipedia.org/wiki/New_Haven,_Connecticut",https://www.wikidata.org/wiki/Q30,NA,NA,NA
904,https://www.wikidata.org/wiki/Q1439388,https://www.wikipedia.org/wiki/Fosnav%C3%A5g,https://www.wikidata.org/wiki/Q20,NA,NA,NA,NA,NA,NA
225,https://www.wikidata.org/wiki/Q28848,"https://www.wikipedia.org/wiki/Saint_Paul,_Minnesota",https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q484678,"https://www.wikipedia.org/wiki/Berkeley,_California",https://www.wikidata.org/wiki/Q30,NA,NA,NA
133,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q548384,"https://www.wikipedia.org/wiki/Twin_Falls,_Idaho",https://www.wikidata.org/wiki/Q30,NA,NA,NA
539,https://www.wikidata.org/wiki/Q140147,"https://www.wikipedia.org/wiki/Brest,_Belarus",https://www.wikidata.org/wiki/Q184,https://www.wikidata.org/wiki/Q33935,https://www.wikipedia.org/wiki/Tel_Aviv,https://www.wikidata.org/wiki/Q801,NA,NA,NA
705,https://www.wikidata.org/wiki/Q100,https://www.wikipedia.org/wiki/Boston,https://www.wikidata.org/wiki/Q30,https://www.wikidata.org/wiki/Q1297,https://www.wikipedia.org/wiki/Chicago,https://www.wikidata.org/wiki/Q30,NA,NA,NA
984,https://www.wikidata.org/wiki/Q60,https://www.wikipedia.org/wiki/New_York_City,https://www.wikidata.org/wiki/Q30,NA,NA,NA,NA,NA,NA
